Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2020-07-15,7.4,8.1,7.4,8.1,25391
2020-07-16,8.36,8.36,7.9,7.9,8015
2020-07-17,7.98,8,7.8,8,16032
2020-07-20,8.2,8.2,7.72,7.8,9891
2020-07-21,7.74,8,7.54,8,29747
2020-07-22,8,8,7.6,7.9,28395
2020-07-23,7.94,8,7.82,7.9,30254
2020-07-24,8,8.14,7.9,8,7143
2020-07-27,8.1,8.42,7.9,8.32,27039
2020-07-28,8.42,8.5,8.3,8.4,17407
2020-07-29,8.46,8.46,8.22,8.3,10339
2020-07-30,8.48,8.48,7.16,7.2,27675
2020-07-31,7,7.2,6.52,7.04,20798
2020-08-03,7.04,7.6,7.04,7.6,7344
2020-08-04,7.78,7.98,7.3,7.78,16788
2020-08-05,7.8,8.5,7.6,8.5,18456
2020-08-06,10,10.75,9.3,9.7,141210
2020-08-07,9.8,10,8.7,9.12,47268
2020-08-10,10,11.5,9.58,11.25,227846
2020-08-11,11.25,11.4,10.1,10.1,66995
2020-08-12,10.5,10.5,9,9.48,74332
2020-08-13,9.5,10.2,9.5,9.68,38023
2020-08-14,9.82,10.3,9.7,9.76,17917
2020-08-17,10.25,10.25,9.74,10,16421
2020-08-18,10,10,9.02,9.06,31740
2020-08-19,9.2,9.4,9.02,9.14,11874
2020-08-20,9.18,9.32,8.66,9.14,14275
2020-08-21,9.16,9.4,8.8,9.4,6259
2020-08-24,9.38,9.4,8.92,8.96,24268
2020-08-25,8.92,9.08,8.84,8.84,8468
2020-08-26,9,9,8.62,8.62,26006
2020-08-27,8.9,9.24,8.72,9.06,9979
2020-08-28,9.26,9.3,9.08,9.3,9609
2020-08-31,9.42,9.46,9.06,9.2,6368
2020-09-01,9.26,9.28,8.76,9.04,11677
2020-09-02,9.28,9.64,9.18,9.5,26765
2020-09-03,9.6,10.15,9.6,10,56534
2020-09-04,9.72,10.6,9.72,10.6,35678
2020-09-07,10.6,10.7,10.05,10.5,11982
2020-09-08,10.75,10.75,9.7,10,87227
2020-09-09,9.82,10.35,9.62,10.35,16053
2020-09-10,10,10.3,10,10,2540
2020-09-11,9.9,9.9,9.66,9.66,5963
2020-09-14,9.98,9.98,9,9.22,4231
2020-09-15,9.24,9.6,9.22,9.6,7518
2020-09-16,9.5,9.6,9.1,9.46,33579
2020-09-17,9.1,9.26,9.1,9.18,4858
2020-09-18,9.42,9.42,8.82,9.4,3736
2020-09-21,9.42,9.5,8.96,8.96,3356
2020-09-22,9,9.2,8.92,9.16,6837
2020-09-23,9.16,9.16,8.52,8.74,11588
2020-09-24,8.8,8.96,8.66,8.88,4325
2020-09-25,8.98,9.46,8.9,9.36,3375
2020-09-28,9.36,9.84,9.1,9.84,7423
2020-09-29,9.9,10.4,9.28,9.8,18389
2020-09-30,9.9,9.9,9.4,9.78,17450
2020-10-01,9.4,10,9.18,9.9,12096
2020-10-02,10,10,9.2,9.62,4323
2020-10-05,9.78,9.78,9.34,9.34,4399
2020-10-06,9.54,9.98,9.34,9.74,22442
2020-10-07,9.9,10.35,9.58,10.3,23232
2020-10-08,10.6,11.15,10,10,56294
2020-10-09,9.66,10,9.38,9.84,6391
2020-10-12,9.96,9.98,9.5,9.5,3344
2020-10-13,9.5,9.52,9.2,9.5,6106
2020-10-14,9.5,9.5,9,9.48,10314
2020-10-15,9.48,9.48,8.7,8.7,17586
2020-10-16,9.18,9.18,8.8,9,2963
2020-10-19,9.98,10.75,9.5,9.84,48141
2020-10-20,9.84,10.3,9.82,10.25,25554
2020-10-21,10.3,10.4,9.56,9.56,9502
2020-10-22,9.74,9.74,9.38,9.5,9966
2020-10-23,9.16,9.5,9.14,9.16,7862
2020-10-26,9.3,9.5,8.72,9.5,10573
2020-10-27,9.46,9.46,8.62,8.98,4630
2020-10-28,9.46,9.46,8.62,8.62,18125
2020-10-29,8.6,8.6,8,8.44,21350
2020-10-30,8.4,8.4,8,8.1,20297
2020-11-02,8.1,8.9,8.1,8.8,8909
2020-11-03,9,9.24,9,9.2,8154
2020-11-04,9.2,9.2,8.88,8.96,5942
2020-11-05,9,9.06,8.84,8.84,15253
2020-11-06,9.06,9.46,8.8,9.12,7333
2020-11-09,9.4,9.4,8.62,8.74,27618
2020-11-10,9.2,9.2,8.76,9.1,3468
2020-11-12,9,9.02,8.7,9,5392
2020-11-13,9.02,9.2,8.8,8.82,8526
2020-11-16,8.84,9.14,8.8,9.1,12016
2020-11-17,9.2,9.24,8.84,9.2,7897
2020-11-18,9.16,9.2,8.9,9.18,4454
2020-11-19,9.22,9.22,8.96,9.1,3465
2020-11-20,9.2,9.26,8.9,9.2,3784
2020-11-23,9.26,9.32,9.22,9.24,8463
2020-11-24,9.32,9.8,9.32,9.68,16239
2020-11-25,9.68,9.9,9.14,9.6,16457
2020-11-26,9.6,9.6,9.2,9.48,3704
2020-11-27,9.46,9.46,9,9,3694
2020-11-30,9.28,9.28,8.76,8.76,12628
2020-12-01,9.18,9.18,8.4,8.58,14298
2020-12-02,8.58,8.72,8.32,8.4,13087
2020-12-03,8.4,8.48,8.28,8.46,13769
2020-12-04,8.64,8.64,8.22,8.3,30753
2020-12-07,8.3,8.46,8,8.2,20338
2020-12-08,8.3,8.66,8.3,8.56,15476
2020-12-09,8.72,8.9,8.44,8.74,13413
2020-12-10,8.84,8.84,8.46,8.68,7521
2020-12-11,8.76,8.76,8.38,8.5,4562
2020-12-14,8.76,8.76,8.1,8.48,10595
2020-12-15,8.36,8.78,8.22,8.6,14967
2020-12-16,8.78,8.8,8.4,8.5,14814
2020-12-17,8.68,8.9,8.5,8.66,12387
2020-12-18,8.88,8.88,8.4,8.5,21766
2020-12-21,8.7,8.7,8.1,8.48,10237
2020-12-22,8.56,8.7,8.32,8.7,7292
2020-12-23,8.7,8.7,8.5,8.5,5968
2020-12-28,8.5,8.5,8.18,8.18,28322
2020-12-29,8.2,8.48,8.2,8.42,10195
2020-12-30,8.46,8.46,8.3,8.46,5502
2021-01-04,8.46,8.98,8.46,8.96,13518
2021-01-05,8.96,9.24,8.94,9.24,14199
2021-01-07,9.3,9.62,9.3,9.44,22819
2021-01-08,9.44,9.6,9.34,9.44,3984
2021-01-11,9.4,10.1,9.4,9.98,52308
2021-01-12,10.1,10.15,9.8,9.9,9393
2021-01-13,9.96,10.4,9.72,10.3,21153
2021-01-14,10.2,11,9.92,10.75,56983
2021-01-15,10.95,10.95,10.1,10.85,32771
2021-01-18,10.8,10.9,10.3,10.9,12255
2021-01-19,10.85,11,10.5,11,20624
2021-01-20,10.95,11.5,10.7,11.2,27131
2021-01-21,11.1,11.1,10.6,10.7,5037
2021-01-22,10.7,10.7,10.2,10.5,19990
2021-01-25,10.3,11,10.15,10.55,14089
2021-01-26,10.8,10.9,10.4,10.85,10907
2021-01-27,10.8,10.95,10.5,10.5,12566
2021-01-28,10.4,10.95,10.3,10.5,12446
2021-01-29,10.7,11.5,10.5,11.35,46755
2021-02-01,11.5,12,11.3,11.95,40831
2021-02-02,12,12.45,11.5,11.75,34192
2021-02-03,11.75,11.75,11.05,11.5,8783
2021-02-04,11.5,11.8,11,11.7,10655
2021-02-05,11.7,11.75,11.3,11.75,3668
2021-02-08,11.85,12.35,11.8,12.1,22288
2021-02-09,12.35,12.6,12,12.5,26631
2021-02-10,12.5,12.5,12,12,12021
2021-02-11,12,12.35,12,12.35,4931
2021-02-12,12.4,12.4,12.1,12.35,4789
2021-02-15,12.3,12.55,12.3,12.4,8548
2021-02-16,12.6,12.8,12.4,12.4,13847
2021-02-17,12.75,12.9,12.45,12.8,16032
2021-02-18,12.9,12.95,12.8,12.8,11482
2021-02-19,12.8,12.8,11.8,12.35,11850
2021-02-22,12.4,12.5,11.65,12,16446
2021-02-23,12.65,12.65,11.45,12,20253
2021-02-24,12,12.75,11.6,12.5,8592
2021-02-25,12.45,12.45,12,12,7830
2021-02-26,12,12.3,11.6,12.3,10347
2021-03-01,11.7,12.5,11.7,12.4,9270
2021-03-02,12.45,12.9,12.45,12.9,16950
2021-03-03,12.95,13,12.5,12.55,7247
2021-03-04,12.6,12.95,12.2,12.8,3968
2021-03-05,12.85,12.95,12.2,12.9,12749
2021-03-08,12.9,13.85,12.9,13.6,38115
2021-03-09,13.6,13.6,13.2,13.6,8111
2021-03-10,13.6,13.6,13,13.4,4168
2021-03-11,13.35,13.35,12.3,12.95,21190
2021-03-12,12.95,12.95,12.35,12.7,9422
2021-03-15,12.95,12.95,12.5,12.75,3374
2021-03-16,12.75,12.75,12.3,12.5,3649
2021-03-17,12.5,12.75,12.4,12.7,6905
2021-03-18,12.75,13.45,12.7,13.4,19994
2021-03-19,13.45,13.55,13.1,13.4,6610
2021-03-22,13.5,13.5,12.9,13.35,13845
2021-03-23,13.35,13.45,12.65,13.2,10257
2021-03-24,12.9,14.1,12.85,13.5,55952
2021-03-25,13.5,14.4,13.5,14.4,29091
2021-03-26,14.5,14.9,14.45,14.8,15291
2021-03-29,14.7,14.8,14.1,14.3,10760
2021-03-30,14.7,14.95,14.5,14.9,17677
2021-03-31,14.95,15.3,14.5,15,26918
2021-04-01,14.8,15.25,14.75,15.25,6615
2021-04-06,15.3,15.8,15.25,15.6,15331
2021-04-07,15.6,15.6,15.2,15.4,18672
2021-04-08,15.6,15.8,15.5,15.8,12162
2021-04-09,15.95,17.5,15.95,17.05,31441
2021-04-12,17.05,17.9,17,17.2,24860
2021-04-13,17.1,18.5,17.1,18,30581
2021-04-14,18.2,18.7,17.3,17.35,39648
2021-04-15,17.6,18,17.5,17.8,23155
2021-04-16,18.5,19.2,18.3,18.4,41148
2021-04-19,19,19,17.5,18,33008
2021-04-20,18.2,18.4,17.55,17.95,5725
2021-04-21,18,18,17.65,18,9024
2021-04-22,18.2,18.2,17.9,18,15566
2021-04-23,18.55,18.55,17,17,33240
2021-04-26,17.2,17.7,15.8,17.45,43851
2021-04-27,17.7,17.7,17,17.5,14002
2021-04-28,17.7,17.7,17.1,17.6,2879
2021-04-29,17.9,18,17.15,17.25,5809
2021-04-30,17.5,17.7,16.35,16.35,23405
2021-05-04,16.5,17.3,16.35,16.85,23545
2021-05-05,16.8,17.1,16.5,17.1,2750
2021-05-06,17.1,17.15,16.75,16.8,5922
2021-05-07,16.8,17.3,15.65,17,45246
2021-05-10,17.1,17.9,16.8,17.45,25386
2021-05-11,17.8,17.8,16.8,17.35,5889
2021-05-12,17.15,17.4,17.15,17.35,2673
2021-05-13,17.35,17.35,16.55,17,10288
2021-05-14,17.1,17.1,16.55,17.1,4939
2021-05-17,17,17.15,16.55,17.15,7209
2021-05-18,17,17,16.8,16.9,938
2021-05-19,16.95,16.95,16.25,16.75,7952
2021-05-20,16.35,16.65,15.9,16.5,12943
2021-05-21,16.45,16.45,15.8,15.95,10142
2021-05-24,15.9,16.45,15.6,15.95,17491
2021-05-25,16,16,15.6,15.9,10657
2021-05-26,15.6,16.5,15.55,15.95,14626
2021-05-27,16,16.35,15.7,16.1,2136
2021-05-28,16,16.1,15.55,16,16008
2021-05-31,16.4,16.4,15.8,16.1,6920
2021-06-01,15.8,15.8,15.15,15.45,10972
2021-06-02,15.75,15.75,14.65,15.05,13694
2021-06-04,15,15,14.1,14.5,14984
2021-06-07,14.95,14.95,13.9,13.9,24644
2021-06-08,13.85,14.1,13.4,13.4,20971
2021-06-09,13.6,14.75,13.6,14.65,16826
2021-06-10,14,14.4,13.7,13.75,15374
2021-06-11,14.15,14.2,13.8,13.8,14504
2021-06-14,13.95,14.2,13.8,14.05,4719
2021-06-15,14.15,14.5,14,14.1,2325
2021-06-16,13.75,14.65,13.75,14.65,14667
2021-06-17,14.65,14.7,14.2,14.4,13415
2021-06-18,14.6,14.6,13.95,14,23982
2021-06-21,13.9,14.35,13.15,14,11570
2021-06-22,14,14.3,13.4,14.2,22645
2021-06-23,14.2,14.2,13.9,14.2,214
2021-06-24,14.3,14.65,14.2,14.55,18631
2021-06-25,14.7,14.7,14.1,14.7,5702
2021-06-28,14.7,14.9,14.45,14.8,8455
2021-06-29,14.9,15.55,14.9,15.25,23459
2021-06-30,15.6,15.6,14.95,15.4,11082
2021-07-01,15.75,15.75,15.25,15.25,4721
2021-07-02,15.6,15.6,15.05,15.3,4165
2021-07-05,15.05,15.5,14.9,14.9,16359
2021-07-06,14.85,15.4,14.5,14.95,3995
2021-07-07,14.9,14.9,14.35,14.7,2462
2021-07-08,14.9,14.9,13.9,14,4381
2021-07-09,14.5,14.7,14.25,14.65,15402
2021-07-12,15,15,14.2,14.2,2863
2021-07-13,14.7,14.7,13.7,13.95,5148
2021-07-14,13.95,14.65,13.9,14.2,2818
2021-07-15,14.35,14.35,13.8,13.8,2246
2021-07-16,14.05,14.05,13.45,13.8,3911
2021-07-19,13.8,14,12.65,14,36137
2021-07-20,14.15,14.15,13.55,13.95,2369
2021-07-21,14.1,14.8,13.75,14.8,33108
2021-07-22,14.65,14.85,14.5,14.75,1712
2021-07-23,14.5,14.5,14.25,14.25,2157
2021-07-26,14.6,14.6,14,14,3102
2021-07-27,14.25,14.25,13.9,13.9,6547
2021-07-28,14.25,14.7,14,14.5,17694
2021-07-29,14.5,14.95,14.5,14.95,7315
2021-07-30,15,15.2,14.95,15.15,17282
2021-08-02,15.3,15.5,14.7,15,12719
2021-08-03,15,15.2,14.8,15,13180
2021-08-04,15,15.7,15,15.5,19170
2021-08-05,15.55,15.7,15.45,15.6,8661
2021-08-06,15.65,15.65,15.3,15.5,15920
2021-08-09,15.65,15.75,15.45,15.65,5442
2021-08-10,15.85,15.85,14.95,15.35,9329
2021-08-11,15.5,15.5,14.85,14.85,3332
2021-08-12,15,15,14.95,15,1022
2021-08-13,15.3,15.3,14.6,14.9,3201
2021-08-16,14.9,15,14.7,14.7,2774
2021-08-17,15,15.15,14.85,15,1733
2021-08-18,15.1,15.1,14.25,14.25,2734
2021-08-19,14.1,14.6,14,14.1,6165
2021-08-20,14,14.25,14,14,10222
2021-08-23,14.6,14.8,14.5,14.7,731
2021-08-24,14.8,14.8,14.05,14.45,3818
2021-08-25,14.4,14.95,14.4,14.65,2665
2021-08-26,14.95,14.95,14.55,14.7,2012
2021-08-27,14.9,14.9,14.4,14.75,6190
2021-08-30,14.75,14.75,14.15,14.7,7144
2021-08-31,14.5,14.8,14.35,14.75,10340
2021-09-01,14.7,14.9,14.5,14.9,7075
2021-09-02,14.95,14.95,14.2,14.5,37743
2021-09-03,14.7,14.7,14.1,14.15,21653
2021-09-06,14.1,14.3,14,14.15,6130
2021-09-07,14.4,14.4,14,14.15,7671
2021-09-08,14.2,14.35,14.1,14.1,11162
2021-09-09,14.4,14.4,14.15,14.15,2886
2021-09-10,14.3,14.3,14.15,14.25,826
2021-09-13,14.8,15.15,14.65,15.1,22977
2021-09-14,15.15,15.15,13.85,14,41205
2021-09-15,14.2,14.2,13.9,13.95,2670
2021-09-16,14.1,14.2,13.8,13.9,6659
2021-09-17,14.15,14.55,13.25,14.3,129215
2021-09-20,14.5,14.5,13.75,13.8,4186
2021-09-21,14,14,13.7,13.85,1981
2021-09-22,13.9,14.05,13.5,14.05,5501
2021-09-23,14.1,14.3,13.8,13.8,1593
2021-09-24,14,14,13.5,14,3777
2021-09-27,14.25,14.25,13.6,13.9,1299
2021-09-28,13.95,14.2,13.8,13.8,3891
2021-09-29,14.15,14.15,13.9,14.05,306
2021-09-30,14.15,14.15,13.8,13.8,3043
2021-10-01,13.4,13.8,13.35,13.55,8830
2021-10-04,13.8,13.8,13.3,13.5,7089
2021-10-05,13.65,13.65,12.85,13.1,12447
2021-10-06,13.35,13.35,12.75,12.75,3473
2021-10-07,12.6,12.95,12.25,12.4,16056
2021-10-08,13.2,13.2,12.3,12.45,10469
2021-10-11,12.7,12.7,12.3,12.45,4776
2021-10-12,12.6,12.6,12.3,12.3,5727
2021-10-13,12.5,12.5,12.25,12.3,7594
2021-10-14,12.5,12.5,12.3,12.3,2129
2021-10-15,12.45,12.45,12.3,12.3,883
2021-10-18,12.45,12.5,12.2,12.5,5462
2021-10-19,12.5,12.5,12.35,12.35,2461
2021-10-20,12.45,12.45,12.3,12.4,1394
2021-10-21,12.4,12.4,12.15,12.3,2763
2021-10-22,12.3,12.3,11.85,12.3,2468
2021-10-25,12.4,12.55,12.4,12.5,6257
2021-10-26,12.95,13.3,12.65,13.1,6109
2021-10-27,13.4,13.5,12.35,12.6,9735
2021-10-28,12.5,12.5,12.3,12.3,1624
2021-10-29,12.3,12.5,12,12.5,3690
2021-11-02,12,12.2,10.6,10.6,60051
2021-11-03,10.7,11.4,10.6,11,28641
2021-11-04,11.1,11.5,10.7,11.2,15922
2021-11-05,11.2,11.4,10.8,11.4,4737
2021-11-08,10.85,11.5,10.8,11.5,11682
2021-11-09,11.5,11.5,11.15,11.15,2843
2021-11-10,11.5,11.5,11.2,11.5,1986
2021-11-12,11.1,11.5,11.05,11.5,2977
2021-11-15,11.6,11.6,11.1,11.1,740
2021-11-16,11.2,11.2,10.75,11.1,3305
2021-11-17,11.1,11.1,10.8,10.8,541
2021-11-18,10.8,10.8,10.3,10.5,5937
2021-11-19,10.9,10.9,10.3,10.85,6264
2021-11-22,10.35,10.5,10,10.1,10683
2021-11-23,10.1,10.55,9.9,10.25,34921
2021-11-24,10.4,10.5,10,10,13919
2021-11-25,10.1,10.4,9.9,10.1,10722
2021-11-26,10.15,10.15,9.6,9.78,10961
2021-11-29,9.84,9.84,9.5,9.5,18665
2021-11-30,9.68,9.68,9.24,9.52,6333
2021-12-01,9.54,9.6,9.32,9.5,7597
2021-12-02,9.58,9.58,9.12,9.38,2493
2021-12-03,9.34,9.38,9.18,9.34,10072
2021-12-06,9.34,9.34,9.04,9.18,6867
2021-12-07,9,9.28,8.92,9.2,9689
2021-12-08,9.2,9.34,9.08,9.18,7565
2021-12-09,9.18,9.18,9,9.1,7541
2021-12-10,9,9.2,8.8,9.18,20049
2021-12-13,9.2,9.3,9,9.26,57588
2021-12-14,9.32,9.4,9.2,9.24,35543
2021-12-15,9.28,9.28,8.92,9,15322
2021-12-16,9.06,9.36,8.96,9,9784
2021-12-17,9.16,9.26,9.04,9.14,22111
2021-12-20,9.1,9.1,8.94,9.08,6469
2021-12-21,9.08,9.08,8.94,9.06,2171
2021-12-22,9.12,9.12,8.94,9,7226
2021-12-23,8.92,9,8.6,8.86,15996
2021-12-27,8.86,9.22,8.6,9.2,53712
2021-12-28,9.14,9.68,9.14,9.68,45402
2021-12-29,9.74,9.74,9.4,9.66,11676
2021-12-30,9.66,9.68,9.48,9.5,5053
2022-01-03,9.6,9.9,9.54,9.86,17214
2022-01-04,9.86,10,9.78,9.94,18590
2022-01-05,9.94,10.5,9.9,9.94,11179
2022-01-07,9.76,9.96,9.62,9.88,17927
2022-01-10,10,10.25,9.72,9.98,11340
2022-01-11,10,10,9.54,9.9,15688
2022-01-12,9.9,9.9,9.78,9.88,4290
2022-01-13,9.9,9.9,9.4,9.68,16023
2022-01-14,9.66,9.7,9.3,9.56,8781
2022-01-17,9.86,10.2,9.8,9.94,39936
2022-01-18,10.3,10.75,10.3,10.65,49243
2022-01-19,10.65,10.65,9.96,10.45,20992
2022-01-20,10.5,10.7,10.1,10.45,27406
2022-01-21,10.25,10.35,9.58,10,26554
2022-01-24,10.2,10.2,9.32,9.4,31831
2022-01-25,9.38,9.82,9.3,9.82,45467
2022-01-26,9.9,11.45,9.7,10.45,78257
2022-01-27,10.7,10.7,9.9,10,34307
2022-01-28,10.25,10.25,9.72,9.98,5123
2022-01-31,10.1,10.35,9.84,10.3,14560
2022-02-01,10.35,10.35,10.1,10.25,5927
2022-02-02,10.35,10.6,10.25,10.55,19921
2022-02-03,10.65,11.15,10.5,11,18084
2022-02-04,11.2,11.8,11.2,11.35,18889
2022-02-07,11.45,11.45,11,11.25,13438
2022-02-08,11.45,11.45,10.7,11,21270
2022-02-09,11.1,11.4,11.05,11.15,4616
2022-02-10,11.25,11.35,11.15,11.3,4568
2022-02-11,11.5,12,11.5,11.8,27409
2022-02-14,11.7,11.7,11.1,11.5,22603
2022-02-15,11.3,11.7,11.3,11.6,11894
2022-02-16,11.7,12.3,11.7,11.8,25252
2022-02-17,12.3,12.4,11.6,11.7,17355
2022-02-18,12,12,11.1,11.2,11840
2022-02-21,11.4,11.6,10.7,11.05,21984
2022-02-22,10.9,11.75,10.1,11.45,16456
2022-02-23,11.35,11.75,11.2,11.5,3600
2022-02-24,10.5,10.95,9.3,9.9,78774
2022-02-25,9.8,10.5,9.8,10.5,15227
2022-02-28,10.3,10.45,10.05,10.3,14158
2022-03-01,10.5,10.55,10.2,10.35,15873
2022-03-02,10.5,10.5,9.5,10,34992
2022-03-03,10,10.2,9.9,10.1,3223
2022-03-04,10.1,10.1,9.4,9.72,13401
2022-03-07,9.7,9.7,8.92,9.5,18683
2022-03-08,9.36,9.68,9.02,9.2,7123
2022-03-09,9.32,9.6,9.32,9.5,4071
2022-03-10,9.7,10.25,9.38,10.2,4907
2022-03-11,10.1,10.4,9.84,10.25,5648
2022-03-14,10.25,10.25,10.05,10.2,3771
2022-03-15,10.25,10.45,9.9,10.45,4921
2022-03-16,10.45,10.8,10.35,10.8,14966
2022-03-17,10.9,10.9,10,10.05,13623
2022-03-18,10.4,10.55,10.05,10.25,5012
2022-03-21,10.25,10.3,10.15,10.3,798
2022-03-22,10.3,10.85,10.1,10.55,6215
2022-03-23,10.7,10.7,10.1,10.3,4120
2022-03-24,10.3,10.3,9.98,10.3,7456
2022-03-25,10.3,10.4,10,10.4,5639
2022-03-28,10.4,10.5,9.98,10.05,14320
2022-03-29,10.05,10.8,9.9,9.9,16766
2022-03-30,10.1,10.2,9.7,10,15037
2022-03-31,10.2,10.25,9.5,9.52,21230
2022-04-01,9.8,10.15,9.78,9.94,10899
2022-04-04,9.96,10,9.84,9.98,5395
2022-04-05,9.94,10.1,9.86,10,3472
2022-04-06,10,10,9.86,9.98,5082
2022-04-07,9.62,9.8,9.5,9.78,9982
2022-04-08,9.78,9.78,9.46,9.6,9243
2022-04-11,9.6,9.66,9.42,9.64,2604
